problem,xp,instance,proved,time,memory,best_val,best_lb,best_ub,nodes_bnb,nodes_dd
tsptw,B&B+C $(\alpha = 10)$,N40ft401.dat,True,0.0,0.96,-11052000,-11052000,-11052000,1,503
tsptw,B&B $(\alpha = 10)$,N40ft401.dat,True,0.0,0.93,-11052000,-11052000,-11052000,1,503
tsptw,MIP,N40ft401.dat,True,0.01,0.0,-11052000,-11052000,-11052000,0,0
tsptw,B&B+C $(\alpha = 100)$,N40ft401.dat,True,0.0,0.96,-11052000,-11052000,-11052000,1,503
tsptw,B&B $(\alpha = 100)$,N40ft401.dat,True,0.0,0.93,-11052000,-11052000,-11052000,1,503
tsptw,B&B+C $(\alpha = 1)$,N40ft401.dat,True,0.01,0.96,-11052000,-11052000,-11052000,1,977
tsptw,B&B $(\alpha = 1)$,N40ft401.dat,True,0.0,0.93,-11052000,-11052000,-11052000,1,977
tsptw,B&B+C $(\alpha = 10)$,N40ft402.dat,True,0.0,0.63,-10164000,-10164000,-10164000,1,246
tsptw,B&B $(\alpha = 10)$,N40ft402.dat,True,0.0,0.6,-10164000,-10164000,-10164000,1,246
tsptw,MIP,N40ft402.dat,True,0.01,0.0,-10164000,-10164000,-10164000,0,0
tsptw,B&B+C $(\alpha = 100)$,N40ft402.dat,True,0.0,0.63,-10164000,-10164000,-10164000,1,246
tsptw,B&B $(\alpha = 100)$,N40ft402.dat,True,0.0,0.6,-10164000,-10164000,-10164000,1,246
tsptw,B&B+C $(\alpha = 1)$,N40ft402.dat,True,0.0,0.63,-10164000,-10164000,-10164000,1,488
tsptw,B&B $(\alpha = 1)$,N40ft402.dat,True,0.0,0.6,-10164000,-10164000,-10164000,1,488
tsptw,B&B+C $(\alpha = 10)$,N40ft403.dat,True,0.17,39.31,-9031000,-9031000,-9031000,1589,38671
tsptw,B&B $(\alpha = 10)$,N40ft403.dat,True,0.3,36.16,-9031000,-9031000,-9031000,67,45563
tsptw,MIP,N40ft403.dat,True,0.26,0.0,-9031000,-9031000,-9031000,0,0
tsptw,B&B+C $(\alpha = 100)$,N40ft403.dat,True,0.05,11.72,-9031000,-9031000,-9031000,1,8544
tsptw,B&B $(\alpha = 100)$,N40ft403.dat,True,0.05,11.47,-9031000,-9031000,-9031000,1,8544
tsptw,B&B+C $(\alpha = 1)$,N40ft403.dat,True,0.19,9.82,-9031000,-9031000,-9031000,161,45284
tsptw,B&B $(\alpha = 1)$,N40ft403.dat,True,0.33,18.08,-9031000,-9031000,-9031000,55,75984
tsptw,B&B+C $(\alpha = 10)$,N40ft404.dat,True,0.01,3.19,-8974000,-8974000,-8974000,1,2000
tsptw,B&B $(\alpha = 10)$,N40ft404.dat,True,0.01,3.03,-8974000,-8974000,-8974000,1,2000
tsptw,MIP,N40ft404.dat,True,0.08,0.0,-8974000,-8974000,-8974000,0,0
tsptw,B&B+C $(\alpha = 100)$,N40ft404.dat,True,0.01,3.19,-8974000,-8974000,-8974000,1,2000
tsptw,B&B $(\alpha = 100)$,N40ft404.dat,True,0.01,3.03,-8974000,-8974000,-8974000,1,2000
tsptw,B&B+C $(\alpha = 1)$,N40ft404.dat,True,0.03,7.53,-8974000,-8974000,-8974000,227,4437
tsptw,B&B $(\alpha = 1)$,N40ft404.dat,True,0.03,7.25,-8974000,-8974000,-8974000,5,4905
tsptw,B&B+C $(\alpha = 10)$,N40ft405.dat,True,0.01,3.19,-9826000,-9826000,-9826000,1,3881
tsptw,B&B $(\alpha = 10)$,N40ft405.dat,True,0.02,3.13,-9826000,-9826000,-9826000,1,3881
tsptw,MIP,N40ft405.dat,True,0.01,0.0,-9826000,-9826000,-9826000,0,0
tsptw,B&B+C $(\alpha = 100)$,N40ft405.dat,True,0.01,3.19,-9826000,-9826000,-9826000,1,1957
tsptw,B&B $(\alpha = 100)$,N40ft405.dat,True,0.01,3.13,-9826000,-9826000,-9826000,1,1957
tsptw,B&B+C $(\alpha = 1)$,N40ft405.dat,True,0.02,4.94,-9826000,-9826000,-9826000,157,4247
tsptw,B&B $(\alpha = 1)$,N40ft405.dat,True,0.04,4.53,-9826000,-9826000,-9826000,5,7302
tsptw,B&B+C $(\alpha = 10)$,N40ft406.dat,True,0.03,11.0,-10819000,-10819000,-10819000,1,7587
tsptw,B&B $(\alpha = 10)$,N40ft406.dat,True,0.04,10.7,-10819000,-10819000,-10819000,1,7587
tsptw,MIP,N40ft406.dat,True,0.03,0.0,-10819000,-10819000,-10819000,0,0
tsptw,B&B+C $(\alpha = 100)$,N40ft406.dat,True,0.02,6.1,-10819000,-10819000,-10819000,1,3929
tsptw,B&B $(\alpha = 100)$,N40ft406.dat,True,0.02,5.97,-10819000,-10819000,-10819000,1,3929
tsptw,B&B+C $(\alpha = 1)$,N40ft406.dat,True,0.07,8.09,-10819000,-10819000,-10819000,149,10685
tsptw,B&B $(\alpha = 1)$,N40ft406.dat,True,0.11,7.81,-10819000,-10819000,-10819000,15,15512
tsptw,B&B+C $(\alpha = 10)$,N40ft407.dat,True,0.0,1.23,-8722000,-8722000,-8722000,1,648
tsptw,B&B $(\alpha = 10)$,N40ft407.dat,True,0.0,1.13,-8722000,-8722000,-8722000,1,648
tsptw,MIP,N40ft407.dat,True,0.46,0.0,-8722000,-8722000,-8722000,0,0
tsptw,B&B+C $(\alpha = 100)$,N40ft407.dat,True,0.0,1.23,-8722000,-8722000,-8722000,1,648
tsptw,B&B $(\alpha = 100)$,N40ft407.dat,True,0.0,1.13,-8722000,-8722000,-8722000,1,648
tsptw,B&B+C $(\alpha = 1)$,N40ft407.dat,True,0.01,1.28,-8722000,-8722000,-8722000,113,1402
tsptw,B&B $(\alpha = 1)$,N40ft407.dat,True,0.01,1.13,-8722000,-8722000,-8722000,2,1708
tsptw,B&B+C $(\alpha = 10)$,N40ft408.dat,True,0.01,3.64,-10435000,-10435000,-10435000,1,4122
tsptw,B&B $(\alpha = 10)$,N40ft408.dat,True,0.02,3.51,-10435000,-10435000,-10435000,1,4122
tsptw,MIP,N40ft408.dat,True,0.05,0.0,-10435000,-10435000,-10435000,0,0
tsptw,B&B+C $(\alpha = 100)$,N40ft408.dat,True,0.01,3.64,-10435000,-10435000,-10435000,1,2081
tsptw,B&B $(\alpha = 100)$,N40ft408.dat,True,0.01,3.51,-10435000,-10435000,-10435000,1,2081
tsptw,B&B+C $(\alpha = 1)$,N40ft408.dat,True,0.02,3.93,-10435000,-10435000,-10435000,162,5021
tsptw,B&B $(\alpha = 1)$,N40ft408.dat,True,0.04,3.77,-10435000,-10435000,-10435000,62,8599
tsptw,B&B+C $(\alpha = 10)$,N40ft409.dat,True,0.01,3.32,-10255000,-10255000,-10255000,1,5049
tsptw,B&B $(\alpha = 10)$,N40ft409.dat,True,0.02,3.12,-10255000,-10255000,-10255000,1,5049
tsptw,MIP,N40ft409.dat,True,0.09,0.0,-10255000,-10255000,-10255000,0,0
tsptw,B&B+C $(\alpha = 100)$,N40ft409.dat,True,0.01,3.19,-10255000,-10255000,-10255000,1,2559
tsptw,B&B $(\alpha = 100)$,N40ft409.dat,True,0.01,3.12,-10255000,-10255000,-10255000,1,2559
tsptw,B&B+C $(\alpha = 1)$,N40ft409.dat,True,0.03,4.94,-10255000,-10255000,-10255000,122,5531
tsptw,B&B $(\alpha = 1)$,N40ft409.dat,True,0.05,4.53,-10255000,-10255000,-10255000,6,8190
tsptw,B&B+C $(\alpha = 10)$,N40ft410.dat,True,0.0,0.97,-10343000,-10343000,-10343000,1,396
tsptw,B&B $(\alpha = 10)$,N40ft410.dat,True,0.0,0.93,-10343000,-10343000,-10343000,1,396
tsptw,MIP,N40ft410.dat,True,0.02,0.0,-10343000,-10343000,-10343000,0,0
tsptw,B&B+C $(\alpha = 100)$,N40ft410.dat,True,0.0,0.97,-10343000,-10343000,-10343000,1,396
tsptw,B&B $(\alpha = 100)$,N40ft410.dat,True,0.0,0.93,-10343000,-10343000,-10343000,1,396
tsptw,B&B+C $(\alpha = 1)$,N40ft410.dat,True,0.01,0.97,-10343000,-10343000,-10343000,1,782
tsptw,B&B $(\alpha = 1)$,N40ft410.dat,True,0.0,0.93,-10343000,-10343000,-10343000,1,782
tsptw,B&B+C $(\alpha = 10)$,N60ft201.dat,True,0.01,3.2,-13754000,-13754000,-13754000,1,1512
tsptw,B&B $(\alpha = 10)$,N60ft201.dat,True,0.01,3.01,-13754000,-13754000,-13754000,1,1512
tsptw,MIP,N60ft201.dat,True,0.01,0.0,-13754000,-13754000,-13754000,0,0
tsptw,B&B+C $(\alpha = 100)$,N60ft201.dat,True,0.01,3.2,-13754000,-13754000,-13754000,1,1512
tsptw,B&B $(\alpha = 100)$,N60ft201.dat,True,0.01,3.01,-13754000,-13754000,-13754000,1,1512
tsptw,B&B+C $(\alpha = 1)$,N60ft201.dat,True,0.03,5.78,-13754000,-13754000,-13754000,1,2995
tsptw,B&B $(\alpha = 1)$,N60ft201.dat,True,0.02,5.56,-13754000,-13754000,-13754000,1,2995
tsptw,B&B+C $(\alpha = 10)$,N60ft202.dat,True,0.0,1.86,-11864000,-11864000,-11864000,1,586
tsptw,B&B $(\alpha = 10)$,N60ft202.dat,True,0.01,1.8,-11864000,-11864000,-11864000,1,586
tsptw,MIP,N60ft202.dat,True,0.01,0.0,-11864000,-11864000,-11864000,0,0
tsptw,B&B+C $(\alpha = 100)$,N60ft202.dat,True,0.01,1.86,-11864000,-11864000,-11864000,1,586
tsptw,B&B $(\alpha = 100)$,N60ft202.dat,True,0.01,1.8,-11864000,-11864000,-11864000,1,586
tsptw,B&B+C $(\alpha = 1)$,N60ft202.dat,True,0.01,1.86,-11864000,-11864000,-11864000,1,1163
tsptw,B&B $(\alpha = 1)$,N60ft202.dat,True,0.01,1.79,-11864000,-11864000,-11864000,1,1163
tsptw,B&B+C $(\alpha = 10)$,N60ft203.dat,True,0.0,1.06,-11942000,-11942000,-11942000,1,161
tsptw,B&B $(\alpha = 10)$,N60ft203.dat,True,0.0,0.96,-11942000,-11942000,-11942000,1,161
tsptw,MIP,N60ft203.dat,True,0.01,0.0,-11942000,-11942000,-11942000,0,0
tsptw,B&B+C $(\alpha = 100)$,N60ft203.dat,True,0.0,1.06,-11942000,-11942000,-11942000,1,161
tsptw,B&B $(\alpha = 100)$,N60ft203.dat,True,0.0,0.96,-11942000,-11942000,-11942000,1,161
tsptw,B&B+C $(\alpha = 1)$,N60ft203.dat,True,0.0,1.05,-11942000,-11942000,-11942000,1,320
tsptw,B&B $(\alpha = 1)$,N60ft203.dat,True,0.0,0.96,-11942000,-11942000,-11942000,1,320
tsptw,B&B+C $(\alpha = 10)$,N60ft204.dat,True,0.0,1.87,-12836000,-12836000,-12836000,1,411
tsptw,B&B $(\alpha = 10)$,N60ft204.dat,True,0.0,1.81,-12836000,-12836000,-12836000,1,411
tsptw,MIP,N60ft204.dat,True,0.01,0.0,-12836000,-12836000,-12836000,0,0
tsptw,B&B+C $(\alpha = 100)$,N60ft204.dat,True,0.0,1.87,-12836000,-12836000,-12836000,1,411
tsptw,B&B $(\alpha = 100)$,N60ft204.dat,True,0.0,1.81,-12836000,-12836000,-12836000,1,411
tsptw,B&B+C $(\alpha = 1)$,N60ft204.dat,True,0.01,1.87,-12836000,-12836000,-12836000,1,817
tsptw,B&B $(\alpha = 1)$,N60ft204.dat,True,0.01,1.81,-12836000,-12836000,-12836000,1,817
tsptw,B&B+C $(\alpha = 10)$,N60ft205.dat,True,0.0,1.24,-12155000,-12155000,-12155000,1,347
tsptw,B&B $(\alpha = 10)$,N60ft205.dat,True,0.0,1.15,-12155000,-12155000,-12155000,1,347
tsptw,MIP,N60ft205.dat,True,0.01,0.0,-12155000,-12155000,-12155000,0,0
tsptw,B&B+C $(\alpha = 100)$,N60ft205.dat,True,0.0,1.24,-12155000,-12155000,-12155000,1,347
tsptw,B&B $(\alpha = 100)$,N60ft205.dat,True,0.0,1.15,-12155000,-12155000,-12155000,1,347
tsptw,B&B+C $(\alpha = 1)$,N60ft205.dat,True,0.01,1.24,-12155000,-12155000,-12155000,1,687
tsptw,B&B $(\alpha = 1)$,N60ft205.dat,True,0.01,1.14,-12155000,-12155000,-12155000,1,687
tsptw,B&B+C $(\alpha = 10)$,N60ft206.dat,True,0.01,5.42,-12388000,-12388000,-12388000,1,1926
tsptw,B&B $(\alpha = 10)$,N60ft206.dat,True,0.02,5.35,-12388000,-12388000,-12388000,1,1926
tsptw,MIP,N60ft206.dat,True,0.01,0.0,-12388000,-12388000,-12388000,0,0
tsptw,B&B+C $(\alpha = 100)$,N60ft206.dat,True,0.02,5.42,-12388000,-12388000,-12388000,1,1926
tsptw,B&B $(\alpha = 100)$,N60ft206.dat,True,0.02,5.35,-12388000,-12388000,-12388000,1,1926
tsptw,B&B+C $(\alpha = 1)$,N60ft206.dat,True,0.07,13.14,-12388000,-12388000,-12388000,139,4878
tsptw,B&B $(\alpha = 1)$,N60ft206.dat,True,0.1,12.52,-12388000,-12388000,-12388000,3,8834
tsptw,B&B+C $(\alpha = 10)$,N60ft207.dat,True,0.0,1.24,-13053000,-13053000,-13053000,1,256
tsptw,B&B $(\alpha = 10)$,N60ft207.dat,True,0.0,1.14,-13053000,-13053000,-13053000,1,256
tsptw,MIP,N60ft207.dat,True,0.0,0.0,-13053000,-13053000,-13053000,0,0
tsptw,B&B+C $(\alpha = 100)$,N60ft207.dat,True,0.0,1.24,-13053000,-13053000,-13053000,1,256
tsptw,B&B $(\alpha = 100)$,N60ft207.dat,True,0.0,1.14,-13053000,-13053000,-13053000,1,256
tsptw,B&B+C $(\alpha = 1)$,N60ft207.dat,True,0.01,1.24,-13053000,-13053000,-13053000,1,509
tsptw,B&B $(\alpha = 1)$,N60ft207.dat,True,0.01,1.14,-13053000,-13053000,-13053000,1,509
tsptw,B&B+C $(\alpha = 10)$,N60ft208.dat,True,0.01,3.2,-11726000,-11726000,-11726000,1,1167
tsptw,B&B $(\alpha = 10)$,N60ft208.dat,True,0.01,3.01,-11726000,-11726000,-11726000,1,1167
tsptw,MIP,N60ft208.dat,True,0.02,0.0,-11726000,-11726000,-11726000,0,0
tsptw,B&B+C $(\alpha = 100)$,N60ft208.dat,True,0.01,3.2,-11726000,-11726000,-11726000,1,1167
tsptw,B&B $(\alpha = 100)$,N60ft208.dat,True,0.01,3.01,-11726000,-11726000,-11726000,1,1167
tsptw,B&B+C $(\alpha = 1)$,N60ft208.dat,True,0.02,3.2,-11726000,-11726000,-11726000,1,2256
tsptw,B&B $(\alpha = 1)$,N60ft208.dat,True,0.02,3.01,-11726000,-11726000,-11726000,1,2256
tsptw,B&B+C $(\alpha = 10)$,N60ft209.dat,True,0.0,1.24,-12438000,-12438000,-12438000,1,507
tsptw,B&B $(\alpha = 10)$,N60ft209.dat,True,0.0,1.14,-12438000,-12438000,-12438000,1,507
tsptw,MIP,N60ft209.dat,True,0.01,0.0,-12438000,-12438000,-12438000,0,0
tsptw,B&B+C $(\alpha = 100)$,N60ft209.dat,True,0.0,1.24,-12438000,-12438000,-12438000,1,507
tsptw,B&B $(\alpha = 100)$,N60ft209.dat,True,0.0,1.14,-12438000,-12438000,-12438000,1,507
tsptw,B&B+C $(\alpha = 1)$,N60ft209.dat,True,0.01,1.29,-12438000,-12438000,-12438000,1,1002
tsptw,B&B $(\alpha = 1)$,N60ft209.dat,True,0.01,1.14,-12438000,-12438000,-12438000,1,1002
tsptw,B&B+C $(\alpha = 10)$,N60ft210.dat,True,0.03,6.03,-12732000,-12732000,-12732000,1,4633
tsptw,B&B $(\alpha = 10)$,N60ft210.dat,True,0.04,5.9,-12732000,-12732000,-12732000,1,4633
tsptw,MIP,N60ft210.dat,True,0.01,0.0,-12732000,-12732000,-12732000,0,0
tsptw,B&B+C $(\alpha = 100)$,N60ft210.dat,True,0.02,6.03,-12732000,-12732000,-12732000,1,2330
tsptw,B&B $(\alpha = 100)$,N60ft210.dat,True,0.02,5.9,-12732000,-12732000,-12732000,1,2330
tsptw,B&B+C $(\alpha = 1)$,N60ft210.dat,True,0.14,19.94,-12732000,-12732000,-12732000,194,11633
tsptw,B&B $(\alpha = 1)$,N60ft210.dat,True,0.14,18.8,-12732000,-12732000,-12732000,3,10858
tsptw,B&B+C $(\alpha = 10)$,N60ft301.dat,True,0.06,10.81,-13754000,-13754000,-13754000,1,10962
tsptw,B&B $(\alpha = 10)$,N60ft301.dat,True,0.08,10.68,-13754000,-13754000,-13754000,1,10962
tsptw,MIP,N60ft301.dat,True,0.06,0.0,-13754000,-13754000,-13754000,0,0
tsptw,B&B+C $(\alpha = 100)$,N60ft301.dat,True,0.05,10.81,-13754000,-13754000,-13754000,1,5505
tsptw,B&B $(\alpha = 100)$,N60ft301.dat,True,0.04,10.68,-13754000,-13754000,-13754000,1,5505
tsptw,B&B+C $(\alpha = 1)$,N60ft301.dat,True,0.21,39.15,-13754000,-13754000,-13754000,207,21513
tsptw,B&B $(\alpha = 1)$,N60ft301.dat,True,0.3,36.11,-13754000,-13754000,-13754000,17,33932
tsptw,B&B+C $(\alpha = 10)$,N60ft302.dat,True,0.01,6.37,-11844000,-11844000,-11844000,1,3136
tsptw,B&B $(\alpha = 10)$,N60ft302.dat,True,0.02,5.99,-11844000,-11844000,-11844000,1,3136
tsptw,MIP,N60ft302.dat,True,0.01,0.0,-11844000,-11844000,-11844000,0,0
tsptw,B&B+C $(\alpha = 100)$,N60ft302.dat,True,0.02,6.37,-11844000,-11844000,-11844000,1,3136
tsptw,B&B $(\alpha = 100)$,N60ft302.dat,True,0.02,5.99,-11844000,-11844000,-11844000,1,3136
tsptw,B&B+C $(\alpha = 1)$,N60ft302.dat,True,0.11,19.63,-11844000,-11844000,-11844000,197,13737
tsptw,B&B $(\alpha = 1)$,N60ft302.dat,True,0.2,18.06,-11844000,-11844000,-11844000,5,22842
tsptw,B&B+C $(\alpha = 10)$,N60ft303.dat,True,0.01,6.37,-11942000,-11942000,-11942000,1,3372
tsptw,B&B $(\alpha = 10)$,N60ft303.dat,True,0.02,6.09,-11942000,-11942000,-11942000,1,3372
tsptw,MIP,N60ft303.dat,True,0.02,0.0,-11942000,-11942000,-11942000,0,0
tsptw,B&B+C $(\alpha = 100)$,N60ft303.dat,True,0.02,6.37,-11942000,-11942000,-11942000,1,3372
tsptw,B&B $(\alpha = 100)$,N60ft303.dat,True,0.02,6.09,-11942000,-11942000,-11942000,1,3372
tsptw,B&B+C $(\alpha = 1)$,N60ft303.dat,True,0.09,19.62,-11942000,-11942000,-11942000,142,9552
tsptw,B&B $(\alpha = 1)$,N60ft303.dat,True,0.12,18.05,-11942000,-11942000,-11942000,4,13886
tsptw,B&B+C $(\alpha = 10)$,N60ft304.dat,True,0.02,6.37,-12836000,-12836000,-12836000,1,3376
tsptw,B&B $(\alpha = 10)$,N60ft304.dat,True,0.03,5.99,-12836000,-12836000,-12836000,1,3376
tsptw,MIP,N60ft304.dat,True,0.22,0.0,-12836000,-12836000,-12836000,0,0
tsptw,B&B+C $(\alpha = 100)$,N60ft304.dat,True,0.03,6.37,-12836000,-12836000,-12836000,1,3376
tsptw,B&B $(\alpha = 100)$,N60ft304.dat,True,0.03,5.99,-12836000,-12836000,-12836000,1,3376
tsptw,B&B+C $(\alpha = 1)$,N60ft304.dat,True,0.15,19.63,-12836000,-12836000,-12836000,215,21569
tsptw,B&B $(\alpha = 1)$,N60ft304.dat,True,0.17,18.06,-12836000,-12836000,-12836000,4,19761
tsptw,B&B+C $(\alpha = 10)$,N60ft305.dat,True,0.01,6.16,-12145000,-12145000,-12145000,1,2038
tsptw,B&B $(\alpha = 10)$,N60ft305.dat,True,0.02,6.03,-12145000,-12145000,-12145000,1,2038
tsptw,MIP,N60ft305.dat,True,0.23,0.0,-12145000,-12145000,-12145000,0,0
tsptw,B&B+C $(\alpha = 100)$,N60ft305.dat,True,0.02,6.16,-12145000,-12145000,-12145000,1,2038
tsptw,B&B $(\alpha = 100)$,N60ft305.dat,True,0.02,6.03,-12145000,-12145000,-12145000,1,2038
tsptw,B&B+C $(\alpha = 1)$,N60ft305.dat,True,0.04,6.62,-12145000,-12145000,-12145000,134,4685
tsptw,B&B $(\alpha = 1)$,N60ft305.dat,True,0.09,6.16,-12145000,-12145000,-12145000,6,13151
tsptw,B&B+C $(\alpha = 10)$,N60ft306.dat,True,0.09,21.03,-12378000,-12378000,-12378000,1,14454
tsptw,B&B $(\alpha = 10)$,N60ft306.dat,True,0.13,20.78,-12378000,-12378000,-12378000,1,14454
tsptw,MIP,N60ft306.dat,True,0.02,0.0,-12378000,-12378000,-12378000,0,0
tsptw,B&B+C $(\alpha = 100)$,N60ft306.dat,True,0.07,21.04,-12378000,-12378000,-12378000,1,7247
tsptw,B&B $(\alpha = 100)$,N60ft306.dat,True,0.07,20.79,-12378000,-12378000,-12378000,1,7247
tsptw,B&B+C $(\alpha = 1)$,N60ft306.dat,True,0.46,39.14,-12378000,-12378000,-12378000,179,99233
tsptw,B&B $(\alpha = 1)$,N60ft306.dat,True,0.69,72.2,-12378000,-12378000,-12378000,18,74269
tsptw,B&B+C $(\alpha = 10)$,N60ft307.dat,True,0.01,3.2,-12984000,-12984000,-12984000,1,1068
tsptw,B&B $(\alpha = 10)$,N60ft307.dat,True,0.01,3.09,-12984000,-12984000,-12984000,1,1068
tsptw,MIP,N60ft307.dat,True,0.14,0.0,-12984000,-12984000,-12984000,0,0
tsptw,B&B+C $(\alpha = 100)$,N60ft307.dat,True,0.01,3.2,-12984000,-12984000,-12984000,1,1068
tsptw,B&B $(\alpha = 100)$,N60ft307.dat,True,0.01,3.09,-12984000,-12984000,-12984000,1,1068
tsptw,B&B+C $(\alpha = 1)$,N60ft307.dat,True,0.02,6.06,-12984000,-12984000,-12984000,1,2120
tsptw,B&B $(\alpha = 1)$,N60ft307.dat,True,0.02,5.81,-12984000,-12984000,-12984000,1,2120
tsptw,B&B+C $(\alpha = 10)$,N60ft308.dat,True,0.03,10.76,-11688000,-11688000,-11688000,1,5409
tsptw,B&B $(\alpha = 10)$,N60ft308.dat,True,0.04,10.64,-11688000,-11688000,-11688000,1,5409
tsptw,MIP,N60ft308.dat,True,0.21,0.0,-11688000,-11688000,-11688000,0,0
tsptw,B&B+C $(\alpha = 100)$,N60ft308.dat,True,0.04,10.76,-11688000,-11688000,-11688000,1,5409
tsptw,B&B $(\alpha = 100)$,N60ft308.dat,True,0.04,10.64,-11688000,-11688000,-11688000,1,5409
tsptw,B&B+C $(\alpha = 1)$,N60ft308.dat,True,0.2,19.66,-11688000,-11688000,-11688000,275,40445
tsptw,B&B $(\alpha = 1)$,N60ft308.dat,True,0.29,23.95,-11688000,-11688000,-11688000,58,48212
tsptw,B&B+C $(\alpha = 10)$,N60ft309.dat,True,0.11,25.13,-12428000,-12428000,-12428000,1983,31257
tsptw,B&B $(\alpha = 10)$,N60ft309.dat,True,0.26,24.27,-12428000,-12428000,-12428000,218,77485
tsptw,MIP,N60ft309.dat,True,0.01,0.0,-12428000,-12428000,-12428000,0,0
tsptw,B&B+C $(\alpha = 100)$,N60ft309.dat,True,0.05,12.25,-12428000,-12428000,-12428000,1,9491
tsptw,B&B $(\alpha = 100)$,N60ft309.dat,True,0.05,11.99,-12428000,-12428000,-12428000,1,9491
tsptw,B&B+C $(\alpha = 1)$,N60ft309.dat,True,0.19,9.88,-12428000,-12428000,-12428000,209,45499
tsptw,B&B $(\alpha = 1)$,N60ft309.dat,True,0.41,12.62,-12428000,-12428000,-12428000,146,125477
tsptw,B&B+C $(\alpha = 10)$,N60ft310.dat,True,0.88,246.28,-12732000,-12732000,-12732000,2808,109448
tsptw,B&B $(\alpha = 10)$,N60ft310.dat,True,1.44,237.98,-12732000,-12732000,-12732000,95,269746
tsptw,MIP,N60ft310.dat,True,0.13,0.0,-12732000,-12732000,-12732000,0,0
tsptw,B&B+C $(\alpha = 100)$,N60ft310.dat,True,0.26,42.91,-12732000,-12732000,-12732000,1,29847
tsptw,B&B $(\alpha = 100)$,N60ft310.dat,True,0.27,42.41,-12732000,-12732000,-12732000,1,29847
tsptw,B&B+C $(\alpha = 1)$,N60ft310.dat,True,0.53,39.15,-12732000,-12732000,-12732000,227,49379
tsptw,B&B $(\alpha = 1)$,N60ft310.dat,True,4.05,116.35,-12732000,-12732000,-12732000,587,746343
tsptw,B&B+C $(\alpha = 10)$,N60ft401.dat,True,0.83,251.77,-13754000,-13754000,-13754000,2132,80391
tsptw,B&B $(\alpha = 10)$,N60ft401.dat,True,1.06,243.52,-13754000,-13754000,-13754000,114,135606
tsptw,MIP,N60ft401.dat,True,0.6,0.0,-13754000,-13754000,-13754000,0,0
tsptw,B&B+C $(\alpha = 100)$,N60ft401.dat,True,0.14,42.18,-13754000,-13754000,-13754000,1,14826
tsptw,B&B $(\alpha = 100)$,N60ft401.dat,True,0.12,41.67,-13754000,-13754000,-13754000,1,14826
tsptw,B&B+C $(\alpha = 1)$,N60ft401.dat,True,0.69,39.14,-13754000,-13754000,-13754000,258,176344
tsptw,B&B $(\alpha = 1)$,N60ft401.dat,True,1.28,72.2,-13754000,-13754000,-13754000,129,261619
tsptw,B&B+C $(\alpha = 10)$,N60ft402.dat,True,0.15,51.6,-11834000,-11834000,-11834000,1176,27009
tsptw,B&B $(\alpha = 10)$,N60ft402.dat,True,0.42,48.1,-11834000,-11834000,-11834000,249,88195
tsptw,MIP,N60ft402.dat,True,0.19,0.0,-11834000,-11834000,-11834000,0,0
tsptw,B&B+C $(\alpha = 100)$,N60ft402.dat,True,0.07,21.83,-11834000,-11834000,-11834000,1,8925
tsptw,B&B $(\alpha = 100)$,N60ft402.dat,True,0.07,21.57,-11834000,-11834000,-11834000,1,8925
tsptw,B&B+C $(\alpha = 1)$,N60ft402.dat,True,0.34,31.13,-11834000,-11834000,-11834000,292,69338
tsptw,B&B $(\alpha = 1)$,N60ft402.dat,True,0.79,61.81,-11834000,-11834000,-11834000,89,140095
tsptw,B&B+C $(\alpha = 10)$,N60ft403.dat,True,0.09,23.86,-11942000,-11942000,-11942000,1,19479
tsptw,B&B $(\alpha = 10)$,N60ft403.dat,True,0.14,23.36,-11942000,-11942000,-11942000,1,19479
tsptw,MIP,N60ft403.dat,True,1.18,0.0,-11942000,-11942000,-11942000,0,0
tsptw,B&B+C $(\alpha = 100)$,N60ft403.dat,True,0.07,23.87,-11942000,-11942000,-11942000,1,9939
tsptw,B&B $(\alpha = 100)$,N60ft403.dat,True,0.07,23.37,-11942000,-11942000,-11942000,1,9939
tsptw,B&B+C $(\alpha = 1)$,N60ft403.dat,True,0.25,19.65,-11942000,-11942000,-11942000,193,43807
tsptw,B&B $(\alpha = 1)$,N60ft403.dat,True,0.39,36.09,-11942000,-11942000,-11942000,24,62753
tsptw,B&B+C $(\alpha = 10)$,N60ft404.dat,True,1.12,156.92,-12836000,-12836000,-12836000,2395,258280
tsptw,B&B $(\alpha = 10)$,N60ft404.dat,True,1.31,144.59,-12836000,-12836000,-12836000,93,263963
tsptw,MIP,N60ft404.dat,True,1.16,0.0,-12836000,-12836000,-12836000,0,0
tsptw,B&B+C $(\alpha = 100)$,N60ft404.dat,True,0.14,42.86,-12836000,-12836000,-12836000,1,15605
tsptw,B&B $(\alpha = 100)$,N60ft404.dat,True,0.14,42.36,-12836000,-12836000,-12836000,1,15605
tsptw,B&B+C $(\alpha = 1)$,N60ft404.dat,True,1.4,31.23,-12836000,-12836000,-12836000,310,453482
tsptw,B&B $(\alpha = 1)$,N60ft404.dat,True,2.09,72.3,-12836000,-12836000,-12836000,106,457776
tsptw,B&B+C $(\alpha = 10)$,N60ft405.dat,True,0.05,10.98,-12125000,-12125000,-12125000,1,13409
tsptw,B&B $(\alpha = 10)$,N60ft405.dat,True,0.08,10.85,-12125000,-12125000,-12125000,1,13409
